sniffing_name, start_time, last_step_time, actual_time, duration_bt_start, duration_bt_step, nb_iters
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:41.471701,2025-05-03 19:46:41.471701,0:07:46.644944,0:00:00.177290, 12760000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:41.638155,2025-05-03 19:46:41.638155,0:07:46.811398,0:00:00.166454, 12770000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:41.771101,2025-05-03 19:46:41.771101,0:07:46.944344,0:00:00.132946, 12780000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:41.914175,2025-05-03 19:46:41.914175,0:07:47.087418,0:00:00.143074, 12790000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.068395,2025-05-03 19:46:42.068395,0:07:47.241638,0:00:00.154220, 12800000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.205361,2025-05-03 19:46:42.205361,0:07:47.378604,0:00:00.136966, 12810000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.382291,2025-05-03 19:46:42.382291,0:07:47.555534,0:00:00.176930, 12820000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.549542,2025-05-03 19:46:42.549542,0:07:47.722785,0:00:00.167251, 12830000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.684158,2025-05-03 19:46:42.684158,0:07:47.857401,0:00:00.134616, 12840000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.798815,2025-05-03 19:46:42.798815,0:07:47.972058,0:00:00.114657, 12850000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:42.914581,2025-05-03 19:46:42.914581,0:07:48.087824,0:00:00.115766, 12860000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.040366,2025-05-03 19:46:43.040366,0:07:48.213609,0:00:00.125785, 12870000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.180063,2025-05-03 19:46:43.180063,0:07:48.353306,0:00:00.139697, 12880000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.290908,2025-05-03 19:46:43.290908,0:07:48.464151,0:00:00.110845, 12890000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.437233,2025-05-03 19:46:43.437233,0:07:48.610476,0:00:00.146325, 12900000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.602861,2025-05-03 19:46:43.602861,0:07:48.776104,0:00:00.165628, 12910000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.758015,2025-05-03 19:46:43.758015,0:07:48.931258,0:00:00.155154, 12920000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:43.903367,2025-05-03 19:46:43.903367,0:07:49.076610,0:00:00.145352, 12930000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.089485,2025-05-03 19:46:44.089485,0:07:49.262728,0:00:00.186118, 12940000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.249632,2025-05-03 19:46:44.249632,0:07:49.422875,0:00:00.160147, 12950000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.393669,2025-05-03 19:46:44.393669,0:07:49.566912,0:00:00.144037, 12960000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.513361,2025-05-03 19:46:44.513361,0:07:49.686604,0:00:00.119692, 12970000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.647664,2025-05-03 19:46:44.647664,0:07:49.820907,0:00:00.134303, 12980000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.797942,2025-05-03 19:46:44.797942,0:07:49.971185,0:00:00.150278, 12990000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:44.931363,2025-05-03 19:46:44.931363,0:07:50.104606,0:00:00.133421, 13000000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.059033,2025-05-03 19:46:45.059033,0:07:50.232276,0:00:00.127670, 13010000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.186422,2025-05-03 19:46:45.186422,0:07:50.359665,0:00:00.127389, 13020000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.341134,2025-05-03 19:46:45.341134,0:07:50.514377,0:00:00.154712, 13030000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.486625,2025-05-03 19:46:45.486625,0:07:50.659868,0:00:00.145491, 13040000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.614457,2025-05-03 19:46:45.614457,0:07:50.787700,0:00:00.127832, 13050000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.740007,2025-05-03 19:46:45.740007,0:07:50.913250,0:00:00.125550, 13060000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:45.919071,2025-05-03 19:46:45.919071,0:07:51.092314,0:00:00.179064, 13070000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:46.125088,2025-05-03 19:46:46.125088,0:07:51.298331,0:00:00.206017, 13080000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:46.229208,2025-05-03 19:46:46.229208,0:07:51.402451,0:00:00.104120, 13090000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:46.619500,2025-05-03 19:46:46.619500,0:07:51.792743,0:00:00.390292, 13100000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:47.016505,2025-05-03 19:46:47.016505,0:07:52.189748,0:00:00.397005, 13110000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:47.276028,2025-05-03 19:46:47.276028,0:07:52.449271,0:00:00.259523, 13120000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:47.566423,2025-05-03 19:46:47.566423,0:07:52.739666,0:00:00.290395, 13130000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:47.906357,2025-05-03 19:46:47.906357,0:07:53.079600,0:00:00.339934, 13140000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:48.679837,2025-05-03 19:46:48.679837,0:07:53.853080,0:00:00.773480, 13150000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:49.071846,2025-05-03 19:46:49.071846,0:07:54.245089,0:00:00.392009, 13160000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:49.538068,2025-05-03 19:46:49.538068,0:07:54.711311,0:00:00.466222, 13170000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:49.782021,2025-05-03 19:46:49.782021,0:07:54.955264,0:00:00.243953, 13180000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:50.140793,2025-05-03 19:46:50.140793,0:07:55.314036,0:00:00.358772, 13190000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:50.426011,2025-05-03 19:46:50.426011,0:07:55.599254,0:00:00.285218, 13200000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:50.874611,2025-05-03 19:46:50.874611,0:07:56.047854,0:00:00.448600, 13210000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:51.306480,2025-05-03 19:46:51.306480,0:07:56.479723,0:00:00.431869, 13220000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:51.659454,2025-05-03 19:46:51.659454,0:07:56.832697,0:00:00.352974, 13230000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:52.022687,2025-05-03 19:46:52.022687,0:07:57.195930,0:00:00.363233, 13240000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:52.221071,2025-05-03 19:46:52.221071,0:07:57.394314,0:00:00.198384, 13250000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:52.532075,2025-05-03 19:46:52.532075,0:07:57.705318,0:00:00.311004, 13260000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:52.758224,2025-05-03 19:46:52.758224,0:07:57.931467,0:00:00.226149, 13270000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:52.928433,2025-05-03 19:46:52.928433,0:07:58.101676,0:00:00.170209, 13280000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:53.150087,2025-05-03 19:46:53.150087,0:07:58.323330,0:00:00.221654, 13290000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:53.315403,2025-05-03 19:46:53.315403,0:07:58.488646,0:00:00.165316, 13300000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:53.482031,2025-05-03 19:46:53.482031,0:07:58.655274,0:00:00.166628, 13310000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:53.763534,2025-05-03 19:46:53.763534,0:07:58.936777,0:00:00.281503, 13320000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:53.996792,2025-05-03 19:46:53.996792,0:07:59.170035,0:00:00.233258, 13330000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:54.221530,2025-05-03 19:46:54.221530,0:07:59.394773,0:00:00.224738, 13340000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:54.412561,2025-05-03 19:46:54.412561,0:07:59.585804,0:00:00.191031, 13350000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:54.576423,2025-05-03 19:46:54.576423,0:07:59.749666,0:00:00.163862, 13360000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:54.723182,2025-05-03 19:46:54.723182,0:07:59.896425,0:00:00.146759, 13370000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:54.898836,2025-05-03 19:46:54.898836,0:08:00.072079,0:00:00.175654, 13380000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.054725,2025-05-03 19:46:55.054725,0:08:00.227968,0:00:00.155889, 13390000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.220764,2025-05-03 19:46:55.220764,0:08:00.394007,0:00:00.166039, 13400000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.362900,2025-05-03 19:46:55.362900,0:08:00.536143,0:00:00.142136, 13410000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.482724,2025-05-03 19:46:55.482724,0:08:00.655967,0:00:00.119824, 13420000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.666505,2025-05-03 19:46:55.666505,0:08:00.839748,0:00:00.183781, 13430000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.857727,2025-05-03 19:46:55.857727,0:08:01.030970,0:00:00.191222, 13440000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:55.992645,2025-05-03 19:46:55.992645,0:08:01.165888,0:00:00.134918, 13450000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.137206,2025-05-03 19:46:56.137206,0:08:01.310449,0:00:00.144561, 13460000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.281060,2025-05-03 19:46:56.281060,0:08:01.454303,0:00:00.143854, 13470000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.448403,2025-05-03 19:46:56.448403,0:08:01.621646,0:00:00.167343, 13480000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.600860,2025-05-03 19:46:56.600860,0:08:01.774103,0:00:00.152457, 13490000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.721392,2025-05-03 19:46:56.721392,0:08:01.894635,0:00:00.120532, 13500000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:56.910105,2025-05-03 19:46:56.910105,0:08:02.083348,0:00:00.188713, 13510000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.085684,2025-05-03 19:46:57.085684,0:08:02.258927,0:00:00.175579, 13520000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.293585,2025-05-03 19:46:57.293585,0:08:02.466828,0:00:00.207901, 13530000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.449622,2025-05-03 19:46:57.449622,0:08:02.622865,0:00:00.156037, 13540000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.579091,2025-05-03 19:46:57.579091,0:08:02.752334,0:00:00.129469, 13550000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.742723,2025-05-03 19:46:57.742723,0:08:02.915966,0:00:00.163632, 13560000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:57.914713,2025-05-03 19:46:57.914713,0:08:03.087956,0:00:00.171990, 13570000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.058222,2025-05-03 19:46:58.058222,0:08:03.231465,0:00:00.143509, 13580000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.224020,2025-05-03 19:46:58.224020,0:08:03.397263,0:00:00.165798, 13590000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.391043,2025-05-03 19:46:58.391043,0:08:03.564286,0:00:00.167023, 13600000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.557762,2025-05-03 19:46:58.557762,0:08:03.731005,0:00:00.166719, 13610000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.704518,2025-05-03 19:46:58.704518,0:08:03.877761,0:00:00.146756, 13620000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:58.844507,2025-05-03 19:46:58.844507,0:08:04.017750,0:00:00.139989, 13630000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:59.100361,2025-05-03 19:46:59.100361,0:08:04.273604,0:00:00.255854, 13640000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:59.288013,2025-05-03 19:46:59.288013,0:08:04.461256,0:00:00.187652, 13650000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:59.481776,2025-05-03 19:46:59.481776,0:08:04.655019,0:00:00.193763, 13660000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:59.693433,2025-05-03 19:46:59.693433,0:08:04.866676,0:00:00.211657, 13670000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:46:59.871916,2025-05-03 19:46:59.871916,0:08:05.045159,0:00:00.178483, 13680000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.043865,2025-05-03 19:47:00.043865,0:08:05.217108,0:00:00.171949, 13690000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.217246,2025-05-03 19:47:00.217246,0:08:05.390489,0:00:00.173381, 13700000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.373382,2025-05-03 19:47:00.373382,0:08:05.546625,0:00:00.156136, 13710000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.591738,2025-05-03 19:47:00.591738,0:08:05.764981,0:00:00.218356, 13720000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.813466,2025-05-03 19:47:00.813466,0:08:05.986709,0:00:00.221728, 13730000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:00.979312,2025-05-03 19:47:00.979312,0:08:06.152555,0:00:00.165846, 13740000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.176017,2025-05-03 19:47:01.176017,0:08:06.349260,0:00:00.196705, 13750000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.323366,2025-05-03 19:47:01.323366,0:08:06.496609,0:00:00.147349, 13760000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.458881,2025-05-03 19:47:01.458881,0:08:06.632124,0:00:00.135515, 13770000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.583894,2025-05-03 19:47:01.583894,0:08:06.757137,0:00:00.125013, 13780000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.726145,2025-05-03 19:47:01.726145,0:08:06.899388,0:00:00.142251, 13790000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:01.898606,2025-05-03 19:47:01.898606,0:08:07.071849,0:00:00.172461, 13800000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.032657,2025-05-03 19:47:02.032657,0:08:07.205900,0:00:00.134051, 13810000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.179486,2025-05-03 19:47:02.179486,0:08:07.352729,0:00:00.146829, 13820000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.294169,2025-05-03 19:47:02.294169,0:08:07.467412,0:00:00.114683, 13830000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.417567,2025-05-03 19:47:02.417567,0:08:07.590810,0:00:00.123398, 13840000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.532767,2025-05-03 19:47:02.532767,0:08:07.706010,0:00:00.115200, 13850000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.691605,2025-05-03 19:47:02.691605,0:08:07.864848,0:00:00.158838, 13860000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.804875,2025-05-03 19:47:02.804875,0:08:07.978118,0:00:00.113270, 13870000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:02.922818,2025-05-03 19:47:02.922818,0:08:08.096061,0:00:00.117943, 13880000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.068007,2025-05-03 19:47:03.068007,0:08:08.241250,0:00:00.145189, 13890000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.223419,2025-05-03 19:47:03.223419,0:08:08.396662,0:00:00.155412, 13900000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.390991,2025-05-03 19:47:03.390991,0:08:08.564234,0:00:00.167572, 13910000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.517657,2025-05-03 19:47:03.517657,0:08:08.690900,0:00:00.126666, 13920000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.638524,2025-05-03 19:47:03.638524,0:08:08.811767,0:00:00.120867, 13930000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.762736,2025-05-03 19:47:03.762736,0:08:08.935979,0:00:00.124212, 13940000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:03.868797,2025-05-03 19:47:03.868797,0:08:09.042040,0:00:00.106061, 13950000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.031336,2025-05-03 19:47:04.031336,0:08:09.204579,0:00:00.162539, 13960000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.201826,2025-05-03 19:47:04.201826,0:08:09.375069,0:00:00.170490, 13970000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.363851,2025-05-03 19:47:04.363851,0:08:09.537094,0:00:00.162025, 13980000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.516451,2025-05-03 19:47:04.516451,0:08:09.689694,0:00:00.152600, 13990000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.681323,2025-05-03 19:47:04.681323,0:08:09.854566,0:00:00.164872, 14000000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.797913,2025-05-03 19:47:04.797913,0:08:09.971156,0:00:00.116590, 14010000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:04.932870,2025-05-03 19:47:04.932870,0:08:10.106113,0:00:00.134957, 14020000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.075256,2025-05-03 19:47:05.075256,0:08:10.248499,0:00:00.142386, 14030000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.208331,2025-05-03 19:47:05.208331,0:08:10.381574,0:00:00.133075, 14040000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.301526,2025-05-03 19:47:05.301526,0:08:10.474769,0:00:00.093195, 14050000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.453759,2025-05-03 19:47:05.453759,0:08:10.627002,0:00:00.152233, 14060000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.599138,2025-05-03 19:47:05.599138,0:08:10.772381,0:00:00.145379, 14070000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.754368,2025-05-03 19:47:05.754368,0:08:10.927611,0:00:00.155230, 14080000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:05.868220,2025-05-03 19:47:05.868220,0:08:11.041463,0:00:00.113852, 14090000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.005656,2025-05-03 19:47:06.005656,0:08:11.178899,0:00:00.137436, 14100000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.116811,2025-05-03 19:47:06.116811,0:08:11.290054,0:00:00.111155, 14110000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.262077,2025-05-03 19:47:06.262077,0:08:11.435320,0:00:00.145266, 14120000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.388271,2025-05-03 19:47:06.388271,0:08:11.561514,0:00:00.126194, 14130000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.530660,2025-05-03 19:47:06.530660,0:08:11.703903,0:00:00.142389, 14140000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.675300,2025-05-03 19:47:06.675300,0:08:11.848543,0:00:00.144640, 14150000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.775406,2025-05-03 19:47:06.775406,0:08:11.948649,0:00:00.100106, 14160000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.886814,2025-05-03 19:47:06.886814,0:08:12.060057,0:00:00.111408, 14170000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:06.999889,2025-05-03 19:47:06.999889,0:08:12.173132,0:00:00.113075, 14180000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.125473,2025-05-03 19:47:07.125473,0:08:12.298716,0:00:00.125584, 14190000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.272302,2025-05-03 19:47:07.272302,0:08:12.445545,0:00:00.146829, 14200000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.388774,2025-05-03 19:47:07.388774,0:08:12.562017,0:00:00.116472, 14210000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.519503,2025-05-03 19:47:07.519503,0:08:12.692746,0:00:00.130729, 14220000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.644370,2025-05-03 19:47:07.644370,0:08:12.817613,0:00:00.124867, 14230000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.769561,2025-05-03 19:47:07.769561,0:08:12.942804,0:00:00.125191, 14240000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:07.883620,2025-05-03 19:47:07.883620,0:08:13.056863,0:00:00.114059, 14250000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.007795,2025-05-03 19:47:08.007795,0:08:13.181038,0:00:00.124175, 14260000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.129642,2025-05-03 19:47:08.129642,0:08:13.302885,0:00:00.121847, 14270000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.248248,2025-05-03 19:47:08.248248,0:08:13.421491,0:00:00.118606, 14280000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.399164,2025-05-03 19:47:08.399164,0:08:13.572407,0:00:00.150916, 14290000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.505727,2025-05-03 19:47:08.505727,0:08:13.678970,0:00:00.106563, 14300000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.642843,2025-05-03 19:47:08.642843,0:08:13.816086,0:00:00.137116, 14310000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.754220,2025-05-03 19:47:08.754220,0:08:13.927463,0:00:00.111377, 14320000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:08.900511,2025-05-03 19:47:08.900511,0:08:14.073754,0:00:00.146291, 14330000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.071176,2025-05-03 19:47:09.071176,0:08:14.244419,0:00:00.170665, 14340000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.274628,2025-05-03 19:47:09.274628,0:08:14.447871,0:00:00.203452, 14350000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.429439,2025-05-03 19:47:09.429439,0:08:14.602682,0:00:00.154811, 14360000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.616607,2025-05-03 19:47:09.616607,0:08:14.789850,0:00:00.187168, 14370000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.757676,2025-05-03 19:47:09.757676,0:08:14.930919,0:00:00.141069, 14380000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:09.891180,2025-05-03 19:47:09.891180,0:08:15.064423,0:00:00.133504, 14390000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.053644,2025-05-03 19:47:10.053644,0:08:15.226887,0:00:00.162464, 14400000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.205006,2025-05-03 19:47:10.205006,0:08:15.378249,0:00:00.151362, 14410000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.409884,2025-05-03 19:47:10.409884,0:08:15.583127,0:00:00.204878, 14420000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.569902,2025-05-03 19:47:10.569902,0:08:15.743145,0:00:00.160018, 14430000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.694134,2025-05-03 19:47:10.694134,0:08:15.867377,0:00:00.124232, 14440000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.848678,2025-05-03 19:47:10.848678,0:08:16.021921,0:00:00.154544, 14450000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:10.963474,2025-05-03 19:47:10.963474,0:08:16.136717,0:00:00.114796, 14460000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.101162,2025-05-03 19:47:11.101162,0:08:16.274405,0:00:00.137688, 14470000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.271317,2025-05-03 19:47:11.271317,0:08:16.444560,0:00:00.170155, 14480000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.416040,2025-05-03 19:47:11.416040,0:08:16.589283,0:00:00.144723, 14490000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.574389,2025-05-03 19:47:11.574389,0:08:16.747632,0:00:00.158349, 14500000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.732972,2025-05-03 19:47:11.732972,0:08:16.906215,0:00:00.158583, 14510000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:11.909427,2025-05-03 19:47:11.909427,0:08:17.082670,0:00:00.176455, 14520000
Sniffeur,2025-05-03 19:38:54.826757,2025-05-03 19:47:12.120444,2025-05-03 19:47:12.120444,0:08:17.293687,0:00:00.211017, 14530000
